lien;site;date;saison;p;Temp;Q;DL;deltaDL;deltaT;deltaQ;Temp1;Q1;DL1;deltaDL1;deltaT1;deltaQ1;juvenileSurvival
Dordogne_2010;Dordogne;2010-06-18;2010;0.0616845015902072;0.475247524752475;0.766645263141272;0.999078495434364;0.365808823529403;0.656862745098039;0.408621184593619;14.9;6.34388043412633;15.4955555555556;0.00444444444444336;0.4;-0.186997193599554;0.473400577005821
Dordogne_2010;Dordogne;2010-06-19;2010;0.0259437405038625;0.485148514851485;0.712236964634988;0.999539247717182;0.356617647058831;0.647058823529412;0.375490892232139;15.2;6.0913098820777;15.4986111111111;0.00305555555555692;0.299999999999999;-0.252570552048633;0.488257834479068
Dordogne_2010;Dordogne;2010-06-20;2010;0.134966103360057;0.481848184818482;0.694994307100176;0.999832453715339;0.349264705882348;0.607843137254902;0.462658883316224;15.1;6.01126717440416;15.5005555555556;0.00194444444444386;-0.0999999999999996;-0.0800427076735364;0.515182542087415
Dordogne_2010;Dordogne;2010-06-21;2010;0.344972835155204;0.471947194719472;0.672180370310251;1;0.34375;0.588235294117647;0.449592050409739;14.8;5.90536184805457;15.5016666666667;0.00111111111111128;-0.299999999999999;-0.105905326349591;0.527789575955412
Dordogne_2010;Dordogne;2010-06-22;2010;0.446500859688967;0.478547854785479;0.660108964897817;0.999916226857669;0.332720588235292;0.637254901960784;0.474787495849586;15;5.84932477994686;15.5011111111111;-0.000555555555555642;0.199999999999999;-0.0560370681077114;0.544474447702533
Dordogne_2010;Dordogne;2010-06-23;2010;0.0984129139687866;0.498349834983498;0.670412221786661;0.999706794001843;0.327205882352944;0.676470588235294;0.527264846246538;15.6;5.89715386763674;15.4997222222222;-0.00138888888888822;0.6;0.0478290876898813;0.576910718394903
Dordogne_2010;Dordogne;2010-06-24;2010;0.993653926299885;0.524752475247525;0.669225341544295;0.99928792829019;0.318014705882349;0.696078431372549;0.500315972371953;16.4;5.89164421182577;15.4969444444444;-0.00277777777777821;0.799999999999999;-0.00550965581096907;0.589706122355044
Dordogne_2010;Dordogne;2010-06-25;2010;0.569277985021472;0.547854785478548;0.639949575118617;0.998659629722711;0.308823529411765;0.686274509803922;0.434436527906884;17.1;5.75574221358691;15.4927777777778;-0.00416666666666643;0.700000000000003;-0.135901998238859;0.59137441104352
Dordogne_2010;Dordogne;2010-06-26;2010;0.687102605123073;0.580858085808581;0.610794582996958;0.997863784870571;0.301470588235293;0.715686274509804;0.434719790974081;18.1;5.62040086571715;15.4875;-0.00527777777777771;1;-0.135341347869763;0.614302131674115
Dordogne_2010;Dordogne;2010-06-27;2010;0.443485428579152;0.613861386138614;0.597099842775597;0.996900393733769;0.294117647058821;0.715686274509804;0.470980139634214;19.1;5.55682806169954;15.4811111111111;-0.006388888888889;1;-0.0635728040176122;0.610514766286129
Dordogne_2010;Dordogne;2010-06-28;2010;0.979922270867974;0.636963696369637;0.598756914170039;0.995811342883471;0.288602941176462;0.686274509803921;0.506986153335902;19.8;5.56452040732269;15.4738888888889;-0.00722222222222335;0.699999999999999;0.00769234562315635;0.607409793502272
Dordogne_2010;Dordogne;2010-06-29;2010;0.0776207989547402;0.65016501650165;0.610794582996958;0.994470972606182;0.277573529411766;0.656862745098039;0.531332721854287;20.2;5.62040086571715;15.465;-0.0088888888888885;0.399999999999999;0.0558804583944559;0.603035352418779
Dordogne_2010;Dordogne;2010-06-30;2010;0.185918646631762;0.656765676567657;0.616189954588695;0.993046829186563;0.27389705882353;0.637254901960784;0.515753932116243;20.4;5.64544689764324;15.4555555555556;-0.00944444444444414;0.199999999999999;0.0250460319260881;0.598615002973751
Dordogne_2010;Dordogne;2010-07-01;2010;0.193089607637376;0.666666666666667;0.605260599649739;0.991371366339951;0.262867647058823;0.647058823529412;0.477466051711603;20.7;5.59471137960184;15.4444444444444;-0.0111111111111111;0.300000000000001;-0.0507355180413986;0.597976566340834
Dordogne_2010;Dordogne;2010-07-02;2010;0.234333695145324;0.673267326732673;0.585129084407066;0.989570243779844;0.257352941176463;0.637254901960784;0.455883380019635;20.9;5.50125821054473;15.4325;-0.0119444444444454;0.199999999999999;-0.0934531690571117;0.596801515899072
Dordogne_2010;Dordogne;2010-07-03;2010;0.560090159997344;0.68976897689769;0.589481115637353;0.987559688363911;0.248161764705891;0.666666666666667;0.513306890145561;21.4;5.52146091786225;15.4191666666667;-0.0133333333333319;0.5;0.0202027073175186;0.594716976951003
Dordogne_2010;Dordogne;2010-07-04;2010;0.403101680800319;0.683168316831683;0.590341069749639;0.985423473234481;0.242647058823519;0.598039215686275;0.505116600966354;21.2;5.52545293913178;15.405;-0.014166666666668;-0.199999999999999;0.00399202126953746;0.592662311981561
Dordogne_2010;Dordogne;2010-07-05;2010;0.474175920477137;0.686468646864686;0.557990739638827;0.983077825249225;0.233455882352947;0.627450980392157;0.427225471326454;21.3;5.37527840768417;15.3894444444444;-0.0155555555555544;0.100000000000001;-0.150174531447618;0.612570684624158
Dordogne_2010;Dordogne;2010-07-06;2010;0.989526356104761;0.696369636963696;0.54355541177253;0.980606517550473;0.227941176470588;0.647058823529412;0.469243171414555;21.6;5.30826769740121;15.3730555555556;-0.0163888888888888;0.300000000000001;-0.0670107102829602;0.609547036588719
Dordogne_2010;Dordogne;2010-07-07;2010;0.484167242888361;0.70957095709571;0.528082839949377;0.97796766356706;0.220588235294116;0.656862745098039;0.46681042790146;22;5.23644196282995;15.3555555555556;-0.0175000000000001;0.399999999999999;-0.0718257345712559;0.60605134682646
Dordogne_2010;Dordogne;2010-07-08;2010;0.144494374515489;0.722772277227723;0.519908810369935;0.975161263298986;0.213235294117644;0.656862745098039;0.483928369327926;22.4;5.19849703126583;15.3369444444444;-0.0186111111111114;0.399999999999999;-0.0379449315641232;0.592473800097029
Dordogne_2010;Dordogne;2010-07-09;2010;0.58485174132511;0.735973597359736;0.511412342695277;0.972187316746251;0.205882352941173;0.656862745098039;0.483172125650314;22.8;5.15905529921453;15.3172222222222;-0.0197222222222226;0.400000000000002;-0.039441732051297;0.57510240945412
Dordogne_2010;Dordogne;2010-07-10;2010;0.0600257029291242;0.745874587458746;0.501273143331228;0.969129597051185;0.202205882352937;0.647058823529412;0.47931927614977;23.1;5.11198778835654;15.2969444444444;-0.0202777777777783;0.300000000000001;-0.0470675108579854;0.558517560940411
Dordogne_2010;Dordogne;2010-07-11;2010;0.462539154104888;0.759075907590759;0.493342742805052;0.965862444500293;0.193014705882353;0.656862745098039;0.48449977492158;23.5;5.07517381523383;15.2752777777778;-0.0216666666666665;0.399999999999999;-0.0368139731227171;0.543458210090802
Dordogne_2010;Dordogne;2010-07-12;2010;0.878528394270688;0.778877887788779;0.48510919720947;0.96242774566474;0.185661764705881;0.676470588235294;0.483788780949288;24.1;5.03695260241363;15.2525;-0.0227777777777778;0.600000000000001;-0.0382212128201971;0.543530578158836
Dordogne_2010;Dordogne;2010-07-13;2010;0.26442504208535;0.782178217821782;0.480871325080449;0.958825500544525;0.17830882352941;0.627450980392157;0.493160200895343;24.2;5.01727983681492;15.2286111111111;-0.0238888888888891;0.0999999999999979;-0.0196727655987052;0.559997440026175
Dordogne_2010;Dordogne;2010-07-14;2010;0.012366290204227;0.782178217821782;0.501273143331228;0.955139482281981;0.174632352941186;0.617647058823529;0.550949929666326;24.2;5.11198778835654;15.2041666666667;-0.0244444444444429;0;0.0947079515416194;0.578755513632164
Dordogne_2010;Dordogne;2010-07-15;2010;0.327272541821003;0.762376237623762;0.496018779939229;0.951327804305939;0.169117647058814;0.558823529411765;0.490776130581144;23.6;5.08759633523238;15.1788888888889;-0.0252777777777791;-0.599999999999998;-0.02439145312416;0.598655786247436
Dordogne_2010;Dordogne;2010-07-16;2010;0.740616391645744;0.745874587458746;0.491992153935543;0.947348580045237;0.161764705882354;0.568627450980392;0.493655655834058;23.1;5.06890420222023;15.1525;-0.0263888888888886;-0.5;-0.0186921330121521;0.612945584443483
Dordogne_2010;Dordogne;2010-07-17;2010;0.636715339496732;0.735973597359736;0.491992153935543;0.943201809499874;0.154411764705882;0.588235294117647;0.503099671608134;22.8;5.06890420222023;15.125;-0.0274999999999999;-0.300000000000001;0;0.614571748401361
Dordogne_2010;Dordogne;2010-07-18;2010;0.31207457720302;0.726072607260726;0.486503494757033;0.939013152383346;0.152573529411759;0.588235294117647;0.490226615155181;22.5;5.04342511691925;15.0972222222222;-0.0277777777777786;-0.300000000000001;-0.0254790853009847;0.613555885183208
Dordogne_2010;Dordogne;2010-07-19;2010;0.983490002341568;0.726072607260726;0.479439969521605;0.934615062410991;0.143382352941187;0.617647058823529;0.486532937155294;22.5;5.01063529409626;15.0680555555556;-0.029166666666665;0;-0.0327898228229913;0.613979239716784
Dordogne_2010;Dordogne;2010-07-20;2010;0.129953369265422;0.732673267326733;0.472136957636666;0.93009131272514;0.137867647058815;0.637254901960784;0.485971247121605;22.7;4.97673374242057;15.0380555555556;-0.0300000000000011;0.199999999999999;-0.0339015516756813;0.61548143685439
Dordogne_2010;Dordogne;2010-07-21;2010;0.91004029312171;0.745874587458746;0.47654840638741;0.925483789896959;0.134191176470591;0.656862745098039;0.513446247513227;23.1;4.99721227376411;15.0075;-0.030555555555555;0.400000000000002;0.0204785313435405;0.618576177272422
Dordogne_2010;Dordogne;2010-07-22;2010;0.763178886147216;0.726072607260726;0.469144989830858;0.920750607355282;0.128676470588231;0.558823529411765;0.485735758824047;22.5;4.96284463025991;14.9761111111111;-0.0313888888888894;-0.600000000000001;-0.0343676435042077;0.623321466625395
Dordogne_2010;Dordogne;2010-07-23;2010;0.448511165333912;0.70957095709571;0.480871325080449;0.915891765100109;0.123161764705884;0.568627450980392;0.530602522622327;22;5.01727983681492;14.9438888888889;-0.0322222222222219;-0.5;0.0544352065550173;0.604411925762518
Dordogne_2010;Dordogne;2010-07-24;2010;0.754340143641457;0.686468646864686;0.493342742805052;0.910949149702605;0.119485294117648;0.549019607843137;0.532350032979771;21.3;5.07517381523383;14.9111111111111;-0.0327777777777776;-0.699999999999999;0.0578939784189023;0.60409068048296
Dordogne_2010;Dordogne;2010-07-25;2010;0.304039006587118;0.686468646864686;0.479439969521605;0.905838988020441;0.112132352941176;0.617647058823529;0.470492220587829;21.3;5.01063529409626;14.8772222222222;-0.0338888888888889;0;-0.0645385211375711;0.601102766634563
Dordogne_2010;Dordogne;2010-07-26;2010;0.369072411209345;0.67986798679868;0.467633276826692;0.900686939767111;0.110294117647052;0.598039215686275;0.475408350897355;21.1;4.95582705760126;14.8430555555556;-0.0341666666666676;-0.199999999999999;-0.0548082364949947;0.621372858697865
Dordogne_2010;Dordogne;2010-07-27;2010;0.971511131385341;0.686468646864686;0.461478051822599;0.895409231800285;0.104779411764704;0.637254901960784;0.488663257106654;21.3;4.92725368515721;14.8080555555556;-0.0350000000000001;0.199999999999999;-0.0285733724440558;0.618306833675232
Dordogne_2010;Dordogne;2010-07-28;2010;0.960379495983943;0.706270627062706;0.446949971223309;0.890005864119963;0.0992647058823563;0.676470588235294;0.469025629911402;21.9;4.85981240436167;14.7722222222222;-0.0358333333333327;0.599999999999998;-0.0674412807955331;0.61372709953413
Dordogne_2010;Dordogne;2010-07-29;2010;0.378117789514363;0.732673267326733;0.420321272979384;0.884560609868476;0.0974264705882325;0.696078431372549;0.440644940021801;22.7;4.7361984483945;14.7361111111111;-0.0361111111111114;0.800000000000001;-0.123613955967176;0.599681909069489
Dordogne_2010;Dordogne;2010-07-30;2010;0.390852896962315;0.732673267326733;0.318013125843017;0.878947809332328;0.0900735294117608;0.617647058823529;0.263146978090555;22.7;4.26127043353808;14.6988888888889;-0.0372222222222227;0;-0.474928014856414;0.59908218079291
Dordogne_2010;Dordogne;2010-07-31;2010;0.0669080947991461;0.749174917491749;0.285614964719531;0.873293122225015;0.0882352941176488;0.666666666666667;0.427113288859602;23.2;4.11087386417331;14.6613888888889;-0.0374999999999996;0.5;-0.15039656936477;0.599239946651828
Dordogne_2010;Dordogne;2010-08-01;2010;0.700526041910052;0.759075907590759;0.28772347961896;0.867554661975371;0.0845588235294129;0.647058823529412;0.508044965248978;23.5;4.12066187053947;14.6233333333333;-0.0380555555555553;0.300000000000001;0.00978800636616306;0.602322371915197
Dordogne_2010;Dordogne;2010-08-02;2010;0.859369212528691;0.745874587458746;0.27660033482492;0.861690542012231;0.079044117647065;0.57843137254902;0.477011538566702;23.1;4.06902675423781;14.5844444444444;-0.0388888888888879;-0.399999999999999;-0.0516351163016635;0.618392219033616
Dordogne_2010;Dordogne;2010-08-03;2010;0.325308557832614;0.739273927392739;0.24872767697344;0.855784535477926;0.0772058823529412;0.598039215686274;0.437727367308243;22.9;3.93963817246112;14.5452777777778;-0.0391666666666666;-0.200000000000003;-0.129388581776691;0.622936313422683
Dordogne_2010;Dordogne;2010-08-04;2010;0.911254792939872;0.732673267326733;0.260551133079828;0.84979475580129;0.0735294117647054;0.598039215686275;0.530830309087406;22.7;3.99452422693989;14.5055555555556;-0.0397222222222222;-0.199999999999999;0.0548860544787702;0.626411717041824
Dordogne_2010;Dordogne;2010-08-05;2010;0.259555668337271;0.702970297029703;0.2791626887969;0.843679316411159;0.0680147058823457;0.529411764705882;0.54675106252729;21.8;4.08092154188996;14.465;-0.0405555555555566;-0.899999999999999;0.0863973149500707;0.627405063165849
Dordogne_2010;Dordogne;2010-08-06;2010;0.750772345578298;0.702970297029703;0.286671801928605;0.837521990449862;0.0661764705882337;0.617647058823529;0.52071148427716;21.8;4.11577984294217;14.4241666666667;-0.0408333333333335;0;0.0348583010522052;0.623509665120821
Dordogne_2010;Dordogne;2010-08-07;2010;0.316137495683506;0.6996699669967;0.293587908589194;0.8313227779174;0.0643382352941216;0.607843137254902;0.5193206517384;21.7;4.14788532915013;14.3830555555556;-0.0411111111111104;-0.100000000000001;0.0321054862079651;0.619512781547818
Dordogne_2010;Dordogne;2010-08-08;2010;0.0655668426770717;0.712871287128713;0.301604395237222;0.825039792242607;0.060661764705874;0.656862745098039;0.521901473982464;22.1;4.18509892549057;14.3413888888889;-0.0416666666666679;0.400000000000002;0.0372135963404343;0.614110930550792
Dordogne_2010;Dordogne;2010-08-09;2010;0.768844597972929;0.729372937293729;0.327231875213051;0.818673033425484;0.0569852941176499;0.666666666666667;0.563206154037843;22.6;4.30406509320417;14.2991666666667;-0.0422222222222217;0.5;0.118966167713605;0.610325985470203
Dordogne_2010;Dordogne;2010-08-10;2010;0.312487415736541;0.71947194719472;0.316488574405133;0.81222250146603;0.053308823529414;0.588235294117647;0.477902421552442;22.3;4.254193263164;14.2563888888889;-0.0427777777777774;-0.300000000000001;-0.049871830040173;0.608354261381639
Dordogne_2010;Dordogne;2010-08-11;2010;0.855094914324582;0.732673267326733;0.304535300572064;0.805730082935411;0.0514705882352902;0.656862745098039;0.475064560691943;22.7;4.19870457754634;14.2133333333333;-0.0430555555555561;0.399999999999999;-0.0554886856176537;0.606384427427167
Dordogne_2010;Dordogne;2010-08-12;2010;0.990291470196098;0.726072607260726;0.319225045883667;0.799195777833626;0.0496323529411782;0.598039215686275;0.537552880402035;22.5;4.26689632742025;14.17;-0.043333333333333;-0.199999999999999;0.0681917498739066;0.607441601499298
Dordogne_2010;Dordogne;2010-08-13;2010;0.583168680081144;0.71947194719472;0.305181232747328;0.792619586160677;0.0477941176470544;0.598039215686275;0.470161426867659;22.3;4.2017030805426;14.1263888888889;-0.0436111111111117;-0.199999999999999;-0.0651932468776497;0.608542324298953
Dordogne_2010;Dordogne;2010-08-14;2010;0.527125721098855;0.70957095709571;0.300288860040072;0.785959621345397;0.0441176470588303;0.588235294117647;0.491625140579504;22;4.17899203628239;14.0822222222222;-0.0441666666666656;-0.300000000000001;-0.0227110442602152;0.589408011868199
Dordogne_2010;Dordogne;2010-08-15;2010;0.787533620372415;0.696369636963696;0.304535300572064;0.779257769958951;0.0422794117647065;0.57843137254902;0.513059238583338;21.6;4.19870457754634;14.0377777777778;-0.0444444444444443;-0.399999999999999;0.0197125412639583;0.590486270940123
Dordogne_2010;Dordogne;2010-08-16;2010;0.520656335866079;0.676567656765677;0.307426863706259;0.772472145430175;0.0386029411764706;0.558823529411765;0.509881520189571;21;4.21212759787848;13.9927777777778;-0.0449999999999999;-0.600000000000001;0.0134230203321408;0.590769173030326
Dordogne_2010;Dordogne;2010-08-17;2010;0.400561230257154;0.66996699669967;0.29426746189421;0.765686520901399;0.0386029411764706;0.598039215686275;0.472235717971358;20.8;4.15103990589865;13.9477777777778;-0.0449999999999999;-0.199999999999999;-0.0610876919798384;0.589825894084672
Dordogne_2010;Dordogne;2010-08-18;2010;0.237349563743919;0.676567656765677;0.28772347961896;0.758817123230292;0.0349264705882348;0.637254901960784;0.487751468974922;21;4.12066187053947;13.9022222222222;-0.0455555555555556;0.199999999999999;-0.0303780353591714;0.585490289334616
Dordogne_2010;Dordogne;2010-08-19;2010;0.173545129597187;0.663366336633663;0.293927953204473;0.75190583898802;0.033088235294111;0.57843137254902;0.517651593330634;20.6;4.14946386144318;13.8563888888889;-0.0458333333333343;-0.399999999999999;0.0288019909037054;0.605058361574943
Dordogne_2010;Dordogne;2010-08-20;2010;0.312546593369916;0.68976897689769;0.332409064235336;0.744994554745749;0.0330882352941227;0.696078431372549;0.593352955436031;21.4;4.32809829264833;13.8105555555556;-0.0458333333333325;0.799999999999997;0.178634431205146;0.585957729695352
Dordogne_2010;Dordogne;2010-08-21;2010;0.225725048221648;0.70957095709571;0.396361244751457;0.737999497361146;0.0294117647058751;0.676470588235294;0.653092593977374;22;4.62497281328427;13.7641666666667;-0.0463888888888899;0.600000000000001;0.296874520635945;0.562249771309221
Dordogne_2010;Dordogne;2010-08-22;2010;0.826382278464735;0.749174917491749;0.364067616766713;0.730962553405378;0.027573529411763;0.735294117647059;0.427358460030276;23.2;4.47506150064107;13.7175;-0.0466666666666669;1.2;-0.1499113126432;0.539181998734177
Dordogne_2010;Dordogne;2010-08-23;2010;0.846968636382371;0.775577557755776;0.314026625104767;0.72392560944961;0.027573529411763;0.696078431372549;0.38573393807012;24;4.24276456734037;13.6708333333333;-0.0466666666666669;0.800000000000001;-0.232296933300697;0.522067636237231
Dordogne_2010;Dordogne;2010-08-24;2010;0.880993373924866;0.792079207920792;0.304858508763301;0.716846778922677;0.025735294117651;0.666666666666667;0.481596846347453;24.5;4.20020495292158;13.6238888888889;-0.0469444444444438;0.5;-0.0425596144187956;0.517689048539366
Dordogne_2010;Dordogne;2010-08-25;2010;0.079383946955204;0.795379537953795;0.299296909465907;0.709726061824579;0.0238970588235272;0.627450980392157;0.490055541995501;24.6;4.17438726989564;13.5766666666667;-0.0472222222222225;0.100000000000001;-0.0258176830259416;0.52143255077743
Dordogne_2010;Dordogne;2010-08-26;2010;0.274098896654323;0.792079207920792;0.295282789236747;0.702563458155315;0.0220588235294151;0.607843137254902;0.493684986775592;24.5;4.15575319035074;13.5291666666667;-0.0474999999999994;-0.100000000000001;-0.0186340795448929;0.533041149485294
Dordogne_2010;Dordogne;2010-08-27;2010;0.504508839221671;0.795379537953795;0.294944878235619;0.695358967914886;0.0202205882352913;0.627450980392157;0.502307137903248;24.6;4.15418456257812;13.4813888888889;-0.0477777777777781;0.100000000000001;-0.00156862777262656;0.545595256667369
Dordogne_2010;Dordogne;2010-08-28;2010;0.149217343190685;0.788778877887789;0.302911945346057;0.688112591103292;0.0183823529411793;0.598039215686274;0.521785565802237;24.4;4.19116874685764;13.4333333333333;-0.0480555555555551;-0.200000000000003;0.0369841842795235;0.569812944777648
Dordogne_2010;Dordogne;2010-08-29;2010;0.445031775860116;0.765676567656766;0.300947631865549;0.680866214291698;0.0183823529411793;0.549019607843137;0.498492586798628;23.7;4.18205014264121;13.3852777777778;-0.0480555555555551;-0.699999999999999;-0.00911860421643418;0.594411287757463
Dordogne_2010;Dordogne;2010-08-30;2010;0.292511981213465;0.755775577557756;0.299296909465907;0.673577950908939;0.0165441176470555;0.588235294117647;0.499228080760966;23.4;4.17438726989564;13.3369444444444;-0.0483333333333338;-0.300000000000001;-0.00766287274556987;0.612219015458348
Dordogne_2010;Dordogne;2010-08-31;2010;0.0777532795909792;0.742574257425743;0.299958717111012;0.666289687526179;0.0165441176470555;0.57843137254902;0.504651869858991;23;4.17745946893261;13.2886111111111;-0.0483333333333338;-0.399999999999999;0.00307219903697042;0.627615815709255
Dordogne_2010;Dordogne;2010-09-01;2010;0.489126153290272;0.712871287128713;0.300618497777001;0.658959537572254;0.0147058823529434;0.529411764705882;0.504647115798711;22.1;4.18052225846315;13.24;-0.0486111111111107;-0.899999999999999;0.00306278953054573;0.609470606087637
Dordogne_2010;Dordogne;2010-09-02;2010;0.447611673735082;0.693069306930693;0.294606436345033;0.65162938761833;0.0147058823529434;0.558823529411765;0.488999031780584;21.5;4.15261347034608;13.1913888888889;-0.0486111111111107;-0.600000000000001;-0.0279087881170765;0.608377320556262
Dordogne_2010;Dordogne;2010-09-03;2010;0.723421784117818;0.683168316831683;0.299296909465907;0.644299237664405;0.0147058823529317;0.588235294117647;0.514100668994251;21.2;4.17438726989564;13.1427777777778;-0.0486111111111125;-0.300000000000001;0.0217737995495604;0.605798642412148
Dordogne_2010;Dordogne;2010-09-04;2010;0.574924557236955;0.686468646864686;0.294944878235619;0.636843427996984;0.00919117647059552;0.627450980392157;0.492892453070707;21.3;4.15418456257812;13.0933333333333;-0.0494444444444433;0.100000000000001;-0.0202027073175195;0.603028805068873
Dordogne_2010;Dordogne;2010-09-05;2010;0.871367364423349;0.68976897689769;0.292222336859054;0.629471391471894;0.0128676470588196;0.627450980392157;0.496714245277923;21.4;4.1415461637064;13.0444444444444;-0.0488888888888894;0.0999999999999979;-0.0126383988717222;0.600898616398448
Dordogne_2010;Dordogne;2010-09-06;2010;0.164877705974504;0.6996699669967;0.293247326353747;0.622057468375639;0.0110294117647076;0.647058823529412;0.505503673605657;21.7;4.14630430115281;12.9952777777778;-0.0491666666666664;0.300000000000001;0.00475813744641673;0.602917789445199
Dordogne_2010;Dordogne;2010-09-07;2010;0.902952416799963;0.693069306930693;0.288072900975456;0.614601658708218;0.00919117647058376;0.598039215686275;0.490963616546247;21.5;4.12228393091134;12.9458333333333;-0.0494444444444451;-0.199999999999999;-0.0240203702414696;0.605495885171879
Dordogne_2010;Dordogne;2010-09-08;2010;0.761212951503694;0.67986798679868;0.320730420416831;0.607145849040798;0.00919117647059552;0.57843137254902;0.579694351239225;21.1;4.27388447605418;12.8963888888889;-0.0494444444444433;-0.399999999999999;0.151600545142836;0.60743429715441
Dordogne_2010;Dordogne;2010-09-09;2010;0.425238399300724;0.656765676567657;0.364312828197912;0.599690039373377;0.00919117647058376;0.549019607843137;0.605317495210324;20.4;4.47619980469113;12.8469444444444;-0.0494444444444451;-0.700000000000003;0.202315328636954;0.607829203095635
Dordogne_2010;Dordogne;2010-09-10;2010;0.23926453338936;0.64026402640264;0.338295940132482;0.592192343134791;0.00735294117647171;0.568627450980392;0.442079874622423;19.9;4.3554259528767;12.7972222222222;-0.049722222222222;-0.5;-0.120773851814429;0.606961428333356
Dordogne_2010;Dordogne;2010-09-11;2010;0.732456888537854;0.633663366336634;0.349607995347782;0.584694646896205;0.00735294117647171;0.598039215686275;0.529630873610189;19.7;4.40793801645838;12.7475;-0.049722222222222;-0.199999999999999;0.0525120635816805;0.600938203110837
Dordogne_2010;Dordogne;2010-09-12;2010;0.959175899624825;0.633663366336634;0.366021536911312;0.577155064086454;0.00551470588234791;0.617647058823529;0.541595858066111;19.7;4.48413185761104;12.6975;-0.0500000000000007;0;0.0761938411526524;0.594567871614711
Dordogne_2010;Dordogne;2010-09-13;2010;0.926724633667618;0.64026402640264;0.359605399748548;0.569657367847868;0.00735294117647171;0.637254901960784;0.488051315858602;19.9;4.45434729625351;12.6477777777778;-0.049722222222222;0.199999999999999;-0.0297845613575278;0.587320884737347
Dordogne_2010;Dordogne;2010-09-14;2010;0.336513105081394;0.636963696369637;0.309649326357114;0.562117785038117;0.00551470588234791;0.607843137254902;0.385933104688895;19.8;4.22244456484942;12.5977777777778;-0.0500000000000007;-0.0999999999999979;-0.231902731404091;0.580032162358393
Dordogne_2010;Dordogne;2010-09-15;2010;0.294930589850992;0.633663366336634;0.269867967562546;0.5545363156572;0.00367647058823586;0.607843137254902;0.409796797284524;19.7;4.03777421073371;12.5475;-0.0502777777777776;-0.100000000000001;-0.18467035411571;0.554434389313956
Dordogne_2010;Dordogne;2010-09-16;2010;0.651655838359147;0.63036303630363;0.256142420302298;0.546996732847449;0.00551470588235966;0.607843137254902;0.470907885056576;19.6;3.9740583963476;12.4975;-0.0499999999999989;-0.0999999999999979;-0.0637158143861081;0.548289859280189
Dordogne_2010;Dordogne;2010-09-17;2010;0.850321620702744;0.610561056105611;0.271759272240347;0.539457150037698;0.00551470588234791;0.558823529411765;0.539727308719041;19;4.04655389838575;12.4475;-0.0500000000000007;-0.600000000000001;0.0724955020381532;0.542465959487843
Dordogne_2010;Dordogne;2010-09-18;2010;0.343285246286541;0.603960396039604;0.321329636989705;0.531875680656781;0.00367647058823586;0.598039215686275;0.619361600625411;18.8;4.27666611901606;12.3972222222222;-0.0502777777777776;-0.199999999999999;0.230112220630303;0.539728852964983
Dordogne_2010;Dordogne;2010-09-19;2010;0.321193427313119;0.580858085808581;0.338848294842924;0.524294211275865;0.00367647058823586;0.549019607843137;0.54418778879483;18.1;4.35799005684564;12.3469444444444;-0.0502777777777776;-0.699999999999999;0.0813239378295849;0.538615510463361
Dordogne_2010;Dordogne;2010-09-20;2010;0.379256353480741;0.564356435643564;0.376462348641284;0.516712741894949;0.00367647058823586;0.568627450980392;0.59131936647761;17.6;4.53259949315326;12.2966666666667;-0.0502777777777776;-0.5;0.174609436307616;0.537647323444502
Dordogne_2010;Dordogne;2010-09-21;2010;0.0833906419575214;0.551155115511551;0.376693856690485;0.509131272514032;0.00367647058823586;0.578431372549019;0.503642648697756;17.2;4.53367418428302;12.2463888888889;-0.0502777777777776;-0.400000000000002;0.00107469112976499;0.537997048501165
Dordogne_2010;Dordogne;2010-09-22;2010;0.950388792902231;0.547854785478548;0.341589021622239;0.501549803133116;0.00367647058823586;0.607843137254902;0.420765077874476;17.1;4.37071287477361;12.1961111111111;-0.0502777777777776;-0.0999999999999979;-0.162961309509413;0.536965318903391
Dordogne_2010;Dordogne;2010-09-23;2010;0.775607173796743;0.561056105610561;0.327231875213051;0.493926447181034;0.00183823529411205;0.656862745098039;0.469426537566141;17.5;4.30406509320417;12.1455555555556;-0.0505555555555564;0.399999999999999;-0.0666477815694382;0.53686965606206
Dordogne_2010;Dordogne;2010-09-24;2010;0.0760158193297684;0.570957095709571;0.323117350312277;0.486386864371283;0.00551470588235966;0.647058823529412;0.493449498478033;17.8;4.28496492183075;12.0955555555556;-0.0499999999999989;0.300000000000001;-0.0191001713734202;0.505377521183771
Dordogne_2010;Dordogne;2010-09-25;2010;0.993727584835142;0.580858085808581;0.320129532386916;0.478805394990366;0.00367647058823586;0.647058823529412;0.496092067824879;18.1;4.2710950739666;12.0452777777778;-0.0502777777777776;0.300000000000001;-0.0138698478641501;0.495663874449434
Dordogne_2010;Dordogne;2010-09-26;2010;0.798829907784238;0.570957095709571;0.314026625104767;0.471182039038284;0.00183823529411205;0.588235294117647;0.48878596266482;17.8;4.24276456734037;11.9947222222222;-0.0505555555555564;-0.300000000000001;-0.0283305066262258;0.484408705404106
Dordogne_2010;Dordogne;2010-09-27;2010;0.243020605063066;0.541254125412541;0.264482231567574;0.463600569657368;0.00367647058823586;0.529411764705882;0.38689865525996;16.9;4.01277290852829;11.9444444444444;-0.0502777777777776;-0.900000000000002;-0.229991658812085;0.472808075897502
